NP_200570.1	XP_016717753.2	41.844	141	42	4.00e-27	108
NP_200570.1	XP_016723579.2	51.351	111	33	4.13e-27	111
NP_200570.1	XP_016742161.2	51.351	111	33	4.18e-27	111
NP_200570.1	XP_040969445.1	55.000	80	24	4.29e-27	110
NP_200570.1	XP_040968075.1	40.667	150	44	6.69e-27	108
NP_200570.1	XP_016709948.2	48.214	112	34	1.13e-26	108
NP_200570.1	XP_040963725.1	43.363	113	34	1.16e-26	107
NP_200570.1	XP_040950395.1	40.000	150	44	1.35e-26	107
NP_200570.1	XP_040941005.1	66.667	69	21	1.37e-26	105
NP_200570.1	XP_016731006.1	50.476	105	32	1.50e-26	108
NP_200570.1	XP_016749330.2	41.135	141	42	1.56e-26	108
NP_200570.1	XP_040972455.1	63.889	72	22	3.16e-26	105
NP_200570.1	XP_040952376.1	63.889	72	22	3.75e-26	105
NP_200570.1	XP_040967192.1	47.115	104	31	3.83e-26	105
NP_200570.1	XP_016681614.2	47.321	112	34	4.01e-26	107
NP_200570.1	XP_016734491.2	39.735	151	45	6.06e-26	106
NP_200570.1	XP_040963726.1	44.248	113	34	1.01e-25	105
NP_200570.1	XP_040937812.1	47.321	112	34	1.17e-25	105
NP_200570.1	XP_016718249.1	43.925	107	32	6.01e-25	102
NP_200570.1	XP_016735932.2	45.113	133	33	7.12e-25	102
NP_200570.1	XP_016691648.1	46.602	103	31	9.78e-25	101
NP_200570.1	XP_016755978.1	53.261	92	28	1.90e-24	101
NP_200570.1	XP_016731763.1	42.063	126	38	2.01e-24	102
NP_200570.1	XP_016740583.1	53.261	92	28	2.06e-24	101
NP_200570.1	XP_016723002.1	45.631	103	31	3.87e-24	100
NP_200570.1	XP_040972867.1	55.294	85	26	6.46e-24	99.0
NP_200570.1	XP_016673192.2	64.286	70	21	6.90e-24	99.0
NP_200570.1	XP_016712763.2	42.105	114	34	8.29e-24	103
NP_200570.1	XP_016752886.1	45.631	103	31	9.32e-24	99.0
NP_200570.1	XP_016746411.1	45.631	103	31	1.33e-23	98.6
NP_200570.1	XP_016727502.2	42.105	114	34	1.44e-23	102
NP_200570.1	XP_016745046.1	55.844	77	23	1.53e-23	98.2
NP_200570.1	XP_016742154.2	44.882	127	33	2.20e-23	101
NP_200570.1	XP_016728091.2	43.363	113	34	3.07e-23	101
NP_200570.1	NP_001313729.1	38.462	130	37	4.04e-23	99.4
NP_200570.1	XP_040973598.1	54.545	77	23	4.13e-23	97.1
NP_200570.1	XP_016668242.1	38.462	130	38	6.80e-23	99.0
NP_200570.1	XP_016686647.1	46.000	100	30	9.59e-23	96.3
NP_200570.1	XP_040961294.1	46.000	100	30	9.90e-23	95.9
NP_200570.1	XP_016708948.1	46.000	100	30	1.05e-22	96.3
NP_200570.1	XP_016686650.1	46.000	100	30	1.14e-22	95.9
NP_200570.1	XP_016751741.1	34.731	167	50	1.41e-22	99.4
NP_200570.1	XP_016686648.1	46.000	100	30	1.56e-22	95.9
NP_200570.1	XP_040961293.1	46.000	100	30	1.59e-22	95.5
NP_200570.1	XP_016708949.1	46.000	100	30	1.70e-22	95.9
NP_200570.1	XP_016745174.1	36.076	158	47	1.78e-22	99.4
NP_200570.1	XP_016697909.1	36.076	158	47	1.94e-22	99.0
NP_200570.1	XP_016704152.1	54.545	88	26	4.59e-22	90.5
NP_200570.1	XP_016728651.1	42.478	113	34	4.88e-22	97.8
NP_200570.1	XP_016754944.2	42.718	103	31	8.19e-22	96.3
NP_200570.1	XP_040936033.1	42.718	103	31	9.60e-22	96.3
NP_200570.1	XP_040960145.1	41.905	105	32	2.82e-21	95.1
NP_200570.1	XP_016693413.1	38.793	116	35	5.34e-21	94.7
NP_200570.1	XP_040932745.1	44.231	104	31	9.51e-21	94.4
